year,score,votes,budget,gross,runtime,PG,PG-13,R,Action,Adventure,Comedy,Crime,Drama,Horror
1999,5.4,33000.0,75000000.0,93900680.0,105.0,0,1,0,0,0,1,0,0,0
1999,6.1,8000.0,20000000.0,2015406.0,101.0,0,0,1,0,0,1,0,0,0
1999,4.9,5300.0,20000000.0,752122.0,106.0,0,0,1,0,0,0,0,1,0
1999,4.2,28000.0,45000000.0,10667893.0,83.0,0,0,1,1,0,0,0,0,0
1999,6.7,36000.0,92000000.0,113996937.0,148.0,0,1,0,0,0,0,0,1,0
1999,7.1,22000.0,23000000.0,10827816.0,102.0,0,0,1,0,0,0,0,1,0
1999,6.7,26000.0,28000000.0,8891623.0,119.0,0,0,1,0,0,1,0,0,0
1999,2.7,26000.0,12000000.0,36450736.0,97.0,1,0,0,0,0,1,0,0,0
1999,5.1,13000.0,65000000.0,36850101.0,94.0,1,0,0,0,0,1,0,0,0
1999,6.2,17000.0,23000000.0,23631929.0,114.0,0,1,0,0,0,1,0,0,0
1999,6.7,13000.0,38000000.0,635096.0,138.0,0,0,1,0,0,0,0,1,0
1999,6.0,15000.0,6000000.0,6852450.0,101.0,0,0,1,0,0,1,0,0,0
1999,6.1,42000.0,80000000.0,35242897.0,122.0,0,1,0,0,0,1,0,0,0
1999,7.5,13000.0,20000000.0,7918035.0,181.0,0,0,1,0,0,0,0,1,0
1999,5.2,20000.0,64000000.0,74608570.0,133.0,0,0,1,0,0,0,0,1,0
1999,5.9,36000.0,75000000.0,54264342.0,102.0,0,1,0,0,0,1,0,0,0
1999,4.7,16000.0,21000000.0,17762705.0,104.0,0,0,1,0,0,0,0,0,1
1999,5.4,54000.0,75000000.0,19598588.0,109.0,0,0,1,0,0,0,0,1,0
1999,5.0,15000.0,35000000.0,17589705.0,109.0,0,0,1,0,0,0,0,1,0
1999,7.0,8700.0,6000000.0,25059640.0,106.0,0,0,1,0,0,1,0,0,0
1999,6.5,18000.0,15000000.0,4488529.0,112.0,0,0,1,0,0,1,0,0,0
1999,5.8,5000.0,4000000.0,2924635.0,94.0,0,0,1,0,0,1,0,0,0
1999,6.0,29000.0,33000000.0,8408835.0,124.0,0,0,1,0,0,1,0,0,0
1999,5.5,13000.0,30000000.0,12017369.0,100.0,0,0,1,0,0,0,0,1,0
1999,6.6,32000.0,80000000.0,34105207.0,126.0,0,0,1,0,0,0,0,1,0
1999,3.9,10000.0,70000000.0,9974410.0,77.0,1,0,0,0,0,1,0,0,0
1999,6.4,13000.0,38000000.0,28121100.0,106.0,0,1,0,0,0,0,0,1,0
1999,6.4,8600.0,7000000.0,7302522.0,96.0,0,0,1,0,0,1,0,0,0
1999,7.8,19000.0,20000000.0,461259.0,122.0,0,1,0,0,0,0,0,1,0
1999,5.3,13000.0,6000000.0,4398989.0,96.0,0,1,0,0,0,1,0,0,0
1999,6.1,7900.0,13000000.0,12924063.0,99.0,1,0,0,1,0,0,0,0,0
1999,6.0,22000.0,50000000.0,58900031.0,95.0,0,0,1,0,0,1,0,0,0
1999,6.9,17000.0,20000000.0,4177818.0,96.0,0,0,1,0,0,1,0,0,0
1999,7.2,33000.0,29750000.0,4525794.0,95.0,0,1,0,0,0,1,0,0,0
1999,3.9,9900.0,5250000.0,10155690.0,91.0,0,1,0,0,0,0,0,0,1
1999,6.0,13000.0,60000000.0,22365133.0,128.0,0,1,0,0,0,0,0,1,0
1999,6.8,15000.0,14000000.0,18542974.0,97.0,0,1,0,0,0,1,0,0,0
1999,4.4,1600.0,20000000.0,5453.0,96.0,0,0,1,0,0,1,0,0,0
1999,6.9,12000.0,12000000.0,14401563.0,117.0,1,0,0,0,0,1,0,0,0
1999,5.2,5500.0,30000000.0,4197729.0,108.0,0,0,1,0,0,0,1,0,0
1999,6.9,13000.0,10000000.0,10920544.0,118.0,0,1,0,0,0,1,0,0,0
1999,6.8,6900.0,20000000.0,92442.0,94.0,0,0,1,0,0,1,0,0,0
1999,6.1,19000.0,20000000.0,10570375.0,98.0,0,1,0,0,0,1,0,0,0
1999,6.8,7600.0,14000000.0,206128.0,106.0,0,0,1,0,0,0,0,1,0
1999,6.8,8900.0,28000000.0,4555459.0,112.0,0,0,1,0,0,1,0,0,0
1999,4.3,16000.0,30000000.0,11578059.0,100.0,0,1,0,1,0,0,0,0,0
1999,6.1,18000.0,25000000.0,24493601.0,110.0,0,0,1,1,0,0,0,0,0
1999,6.8,14000.0,35000000.0,23049593.0,127.0,0,1,0,0,0,0,0,1,0
1999,6.8,12000.0,27000000.0,14936407.0,124.0,1,0,0,0,0,0,0,1,0
1999,5.5,4200.0,20000000.0,9177355.0,88.0,0,1,0,0,0,1,0,0,0
1999,5.1,17000.0,51000000.0,36911617.0,101.0,0,1,0,0,0,1,0,0,0
1999,6.3,6000.0,7000000.0,14011454.0,95.0,0,0,1,0,0,0,1,0,0
1999,4.9,5600.0,12000000.0,5541431.0,98.0,0,0,1,0,0,0,1,0,0
1999,6.2,6700.0,15000000.0,2005840.0,111.0,0,1,0,0,0,1,0,0,0
1999,5.1,6200.0,30000000.0,6552255.0,100.0,0,1,0,0,0,1,0,0,0
1999,4.3,8800.0,50000000.0,13263993.0,92.0,0,0,1,1,0,0,0,0,0
1999,6.1,7400.0,7000000.0,27816.0,92.0,0,0,1,0,0,0,1,0,0
1999,5.5,12000.0,24000000.0,8678812.0,124.0,0,0,1,0,0,1,0,0,0
1999,6.5,15000.0,45000000.0,4956401.0,120.0,0,1,0,0,0,0,0,1,0
1999,6.8,8900.0,36000000.0,2986932.0,132.0,0,0,1,0,0,0,0,1,0
1999,6.4,9700.0,20000000.0,474900.0,99.0,0,0,1,1,0,0,0,0,0
1999,4.6,7600.0,12000000.0,178278.0,110.0,0,0,1,0,0,1,0,0,0
1999,7.0,6500.0,20000000.0,3736868.0,127.0,0,0,1,0,0,1,0,0,0
1999,8.2,16000.0,20000000.0,2777552.0,90.0,1,0,0,0,0,0,0,1,0
1999,7.5,13000.0,20000000.0,293092.0,95.0,0,0,1,0,0,0,0,1,0
1999,7.2,8400.0,450000.0,2087228.0,89.0,0,0,1,0,0,1,0,0,0
1999,7.6,5500.0,20000000.0,19478.0,90.0,0,0,1,0,0,1,0,0,0
1999,7.1,5300.0,20000000.0,401299.0,80.0,0,0,1,0,0,0,0,1,0
1999,5.4,3100.0,4000000.0,164022.0,106.0,0,0,1,0,0,0,0,1,0
1999,5.5,13000.0,75000000.0,28544120.0,90.0,0,1,0,0,0,1,0,0,0
1999,6.6,4100.0,20000000.0,570708.0,125.0,0,0,1,0,0,0,0,1,0
1999,6.1,6400.0,20000000.0,370668.0,111.0,0,0,1,0,0,0,1,0,0
1999,6.2,4900.0,500000.0,19739822.5,124.0,0,0,1,0,0,1,0,0,0
1999,5.8,3900.0,20000000.0,437568.0,118.0,0,0,1,0,0,1,0,0,0
1999,6.9,6900.0,2500000.0,1302067.0,107.0,0,0,1,0,0,0,0,1,0
1999,6.3,9600.0,2500000.0,1955933.0,98.0,0,1,0,0,0,1,0,0,0
1999,7.5,13000.0,20000000.0,19739822.5,90.0,0,0,1,0,0,1,0,0,0
1999,6.7,2600.0,20000000.0,60279.0,93.0,0,0,1,0,0,0,1,0,0
2000,7.9,260000.0,60000000.0,47386287.0,122.0,0,0,1,0,1,0,0,0,0
2000,7.6,514000.0,7000000.0,34266564.0,101.0,0,0,1,0,0,1,0,0,0
2000,8.5,1400000.0,103000000.0,465380802.0,155.0,0,0,1,1,0,0,0,0,0
2000,8.3,800000.0,20000000.0,83557872.0,102.0,0,0,1,0,0,1,0,0,0
2000,7.5,94000.0,20000000.0,14493284.0,108.0,0,0,1,0,0,1,0,0,0
2000,7.8,542000.0,90000000.0,429632142.0,143.0,0,1,0,0,1,0,0,0,0
2000,6.2,238000.0,19000000.0,278019771.0,88.0,0,0,1,0,0,1,0,0,0
2000,6.4,160000.0,140000000.0,328718434.0,130.0,0,1,0,1,0,0,0,0,0
2000,5.7,108000.0,45000000.0,113916474.0,100.0,0,1,0,0,0,1,0,0,0
2000,7.4,582000.0,75000000.0,296339528.0,104.0,0,1,0,1,0,0,0,0,0
2000,6.4,75000.0,65000000.0,128884132.0,130.0,0,1,0,1,0,0,0,0,0
2000,7.2,260000.0,110000000.0,215294342.0,165.0,0,0,1,1,0,0,0,0,0
2000,7.3,396000.0,75000000.0,248118121.0,106.0,0,1,0,0,0,0,0,1,0
2000,5.6,179000.0,93000000.0,264105545.0,98.0,0,1,0,1,0,0,0,0,0
2000,6.4,161000.0,16000000.0,119754278.0,93.0,0,0,1,0,0,1,0,0,0
2000,6.7,228000.0,50000000.0,144056873.0,119.0,0,0,1,0,1,0,0,0,0
2000,6.0,90000.0,11000000.0,90449929.0,98.0,0,1,0,0,0,1,0,0,0
2000,6.1,322000.0,125000000.0,546388108.0,123.0,0,1,0,1,0,0,0,0,0
2000,7.7,295000.0,26000000.0,71870729.0,107.0,0,1,0,0,1,0,0,0,0
2000,5.9,118000.0,82000000.0,96085477.0,123.0,0,1,0,1,0,0,0,0,0
2000,6.4,97000.0,33000000.0,104155843.0,107.0,0,0,1,0,0,0,1,0,0
2000,6.7,236000.0,23000000.0,112880294.0,98.0,0,0,1,0,0,0,0,0,1
2000,7.6,199000.0,48000000.0,207515725.0,147.0,0,0,1,0,0,0,1,0,0
2000,7.3,57000.0,20000000.0,10045677.0,89.0,0,0,1,0,0,0,1,0,0
2000,8.1,133000.0,20000000.0,14244250.0,98.0,1,0,0,0,0,0,0,1,0
2000,6.6,120000.0,100000000.0,291420351.0,130.0,0,1,0,0,0,0,0,1,0
2000,7.8,258000.0,17000000.0,213525736.0,120.0,0,1,0,1,0,0,0,0,0
2000,6.5,265000.0,90000000.0,237202299.0,118.0,0,1,0,1,0,0,0,0,0
2000,5.5,136000.0,13000000.0,73180723.0,83.0,0,1,0,0,0,1,0,0,0
2000,7.0,317000.0,55000000.0,330444045.0,108.0,0,1,0,0,0,1,0,0,0
2000,7.1,229000.0,23000000.0,53187659.0,109.0,0,0,1,1,0,0,0,0,0
2000,5.8,126000.0,95000000.0,190213455.0,112.0,0,0,1,1,0,0,0,0,0
2000,6.3,194000.0,45000000.0,212742720.0,109.0,0,1,0,1,0,0,0,0,0
2000,7.5,172000.0,30000000.0,47126295.0,113.0,0,0,1,0,0,1,0,0,0
2000,2.5,77000.0,73000000.0,29725663.0,118.0,0,1,0,1,0,0,0,0,0
2000,5.6,126000.0,40000000.0,161834276.0,116.0,0,0,1,0,0,0,0,0,1
2000,7.5,58000.0,10000000.0,20789556.0,90.0,0,1,0,0,0,1,0,0,0
2000,6.7,114000.0,41300000.0,106371651.0,98.0,0,0,1,0,0,1,0,0,0
2000,7.2,181000.0,25000000.0,152699976.0,121.0,0,1,0,0,0,0,0,1,0
2000,7.7,129000.0,5000000.0,109283018.0,110.0,0,0,1,0,0,0,0,1,0
2000,8.1,228000.0,2000000.0,20908467.0,154.0,0,0,1,0,0,0,0,1,0
2000,6.6,226000.0,51000000.0,149270999.0,116.0,0,0,1,0,0,1,0,0,0
2000,6.6,79000.0,62000000.0,127666415.0,116.0,0,1,0,1,0,0,0,0,0
2000,6.0,99000.0,48000000.0,90383208.0,93.0,0,1,0,0,0,1,0,0,0
2000,5.0,2400.0,20000000.0,18062.0,90.0,0,0,1,0,0,0,0,1,0
2000,6.2,219000.0,123000000.0,363597184.0,104.0,1,0,0,0,0,1,0,0,0
2000,8.0,105000.0,12800000.0,40059672.0,140.0,0,0,1,0,0,0,1,0,0
2000,6.4,197000.0,70000000.0,374111707.0,127.0,0,1,0,0,0,1,0,0,0
2000,6.7,65000.0,10000000.0,44567606.0,111.0,0,0,1,0,0,0,0,1,0
2000,6.8,105000.0,60000000.0,124745083.0,125.0,0,1,0,0,0,1,0,0,0
2000,5.7,71000.0,100000000.0,110983407.0,114.0,1,0,0,0,1,0,0,0,0
2000,6.6,60000.0,50000000.0,50054511.0,118.0,0,1,0,0,0,1,0,0,0
2000,6.2,38000.0,11000000.0,59827328.0,98.0,0,0,1,0,0,1,0,0,0
2000,6.5,23000.0,25000000.0,1308242.0,110.0,0,0,1,0,0,0,1,0,0
2000,5.3,101000.0,85000000.0,58292295.0,90.0,0,1,0,0,0,1,0,0,0
2000,7.0,51000.0,7000000.0,28780255.0,120.0,0,0,1,0,0,0,1,0,0
2000,6.7,32000.0,15000000.0,40863718.0,120.0,0,1,0,0,0,1,0,0,0
2000,7.3,103000.0,31000000.0,68106245.0,118.0,0,1,0,0,0,0,1,0,0
2000,6.1,46000.0,43000000.0,62198945.0,103.0,0,1,0,0,0,1,0,0,0
2000,7.2,20000.0,20000000.0,27728118.0,124.0,0,1,0,0,0,0,0,1,0
2000,6.6,122000.0,55000000.0,99274467.0,110.0,0,1,0,1,0,0,0,0,0
2000,5.8,9800.0,35000000.0,27965865.0,95.0,1,0,0,0,1,0,0,0,0
2000,7.2,114000.0,40000000.0,55707411.0,123.0,0,1,0,0,0,0,0,1,0
2000,5.9,60000.0,75000000.0,215663859.0,124.0,0,1,0,1,0,0,0,0,0
2000,3.7,22000.0,83000000.0,59468275.0,90.0,1,0,0,0,0,1,0,0,0
2000,5.8,38000.0,42000000.0,32168970.0,104.0,0,0,1,1,0,0,0,0,0
2000,4.9,33000.0,54000000.0,47053625.0,99.0,0,0,1,1,0,0,0,0,0
2000,5.7,56000.0,80000000.0,33463969.0,106.0,0,1,0,1,0,0,0,0,0
2000,3.7,32000.0,45000000.0,33978694.0,107.0,0,1,0,1,0,0,0,0,0
2000,5.2,33000.0,63600000.0,19412993.0,102.0,0,0,1,1,0,0,0,0,0
2000,7.3,62000.0,55000000.0,33426588.0,107.0,0,0,1,0,0,1,0,0,0
2000,6.0,75000.0,46000000.0,107626125.0,99.0,0,0,1,1,0,0,0,0,0
2000,7.3,84000.0,43000000.0,80049764.0,136.0,0,1,0,0,0,0,0,1,0
2000,6.7,54000.0,80000000.0,39459427.0,126.0,0,1,0,0,0,0,0,1,0
2000,5.1,12000.0,13000000.0,62464731.0,89.0,1,0,0,0,1,0,0,0,0
2000,5.3,26000.0,30000000.0,47267829.0,97.0,0,0,1,0,0,0,1,0,0
2000,5.6,31000.0,35000000.0,50802120.0,106.0,0,1,0,1,0,0,0,0,0
2000,6.1,68000.0,25000000.0,91036760.0,115.0,0,0,1,1,0,0,0,0,0
2000,5.2,82000.0,30000000.0,173959438.0,99.0,0,1,0,1,0,0,0,0,0
2000,5.7,14000.0,37000000.0,15910104.0,96.0,0,1,0,0,0,1,0,0,0
2000,6.4,50000.0,29000000.0,59945183.0,128.0,0,1,0,0,0,1,0,0,0
2000,6.7,19000.0,29000000.0,26385941.0,115.0,0,1,0,0,0,0,0,1,0
2000,5.7,3700.0,20000000.0,122121.0,123.0,0,0,1,0,0,0,0,1,0
2000,4.0,36000.0,15000000.0,47737094.0,90.0,0,0,1,0,1,0,0,0,0
2000,6.4,45000.0,60000000.0,71732303.0,128.0,0,0,1,0,0,0,0,1,0
2000,7.3,55000.0,80000000.0,66579890.0,145.0,0,1,0,0,0,0,0,1,0
2000,7.5,29000.0,1200000.0,11242521.0,111.0,0,0,1,0,0,0,0,1,0
2000,6.1,41000.0,65000000.0,110317580.0,104.0,1,0,0,0,0,1,0,0,0
2000,5.8,13000.0,57000000.0,18133495.0,116.0,0,1,0,0,0,0,0,1,0
2000,4.9,12000.0,60000000.0,51880044.0,94.0,0,1,0,0,0,1,0,0,0
2000,7.2,16000.0,20000000.0,16575074.0,101.0,0,1,0,0,0,1,0,0,0
2000,4.9,17000.0,90000000.0,14828081.0,90.0,0,1,0,0,0,0,0,0,1
2000,5.3,27000.0,20000000.0,18404706.0,98.0,0,1,0,0,0,1,0,0,0
2000,5.0,15000.0,11000000.0,24419914.0,91.0,0,1,0,0,0,1,0,0,0
2000,6.7,32000.0,8500000.0,13200972.0,119.0,0,0,1,1,0,0,0,0,0
2000,6.2,14000.0,10000000.0,1961544.0,87.0,0,0,1,0,0,1,0,0,0
2000,4.4,49000.0,84000000.0,166339890.0,106.0,0,1,0,0,0,1,0,0,0
2000,6.9,59000.0,14000000.0,60103680.0,106.0,0,0,1,0,0,0,1,0,0
2000,6.3,56000.0,65000000.0,62761005.0,135.0,0,0,1,1,0,0,0,0,0
2000,6.6,11000.0,10000000.0,2463650.0,135.0,0,0,1,0,0,1,0,0,0
2000,6.9,40000.0,8000000.0,11155214.0,92.0,0,0,1,0,0,0,0,1,0
2000,7.0,39000.0,10000000.0,148701.0,101.0,0,0,1,0,0,0,0,1,0
2000,6.9,20000.0,24000000.0,36609995.0,115.0,1,0,0,0,0,1,0,0,0
2000,5.4,16000.0,35000000.0,25850615.0,94.0,0,1,0,0,0,1,0,0,0
2000,5.5,10000.0,32000000.0,9902115.0,94.0,0,1,0,0,0,1,0,0,0
2000,6.6,5300.0,250000.0,1182065.0,96.0,0,0,1,0,0,1,0,0,0
2000,5.6,25000.0,65000000.0,90726668.0,103.0,0,1,0,0,0,0,0,1,0
2000,5.7,29000.0,60000000.0,40400425.0,117.0,0,0,1,1,0,0,0,0,0
2000,4.5,9200.0,4000000.0,4224065.0,96.0,0,1,0,1,0,0,0,0,0
2000,6.2,5300.0,20000000.0,580372.0,82.0,0,0,1,0,0,1,0,0,0
2000,5.8,11000.0,51000000.0,15471969.0,119.0,0,0,1,1,0,0,0,0,0
2000,6.9,18000.0,10000000.0,28741330.0,93.0,0,0,1,0,0,1,0,0,0
2000,6.0,9200.0,2000000.0,2046433.0,112.0,0,0,1,0,0,0,0,1,0
2000,6.8,5600.0,20000000.0,1961054.0,91.0,0,0,1,0,0,1,0,0,0
2000,4.6,20000.0,25000000.0,15843608.0,87.0,0,0,1,1,0,0,0,0,0
2000,4.6,18000.0,23000000.0,22844291.0,122.0,0,0,1,0,0,1,0,0,0
2000,6.4,20000.0,24000000.0,924036.0,115.0,0,0,1,0,0,0,1,0,0
2000,4.3,16000.0,14000000.0,38574362.0,97.0,0,0,1,0,0,0,0,0,1
2000,5.3,10000.0,8000000.0,10194274.0,92.0,0,0,1,0,0,1,0,0,0
2000,5.4,14000.0,24000000.0,12452362.0,107.0,0,1,0,0,0,1,0,0,0
2000,8.2,13000.0,20000000.0,25461.0,145.0,0,0,0,0,0,0,0,1,0
2000,5.2,13000.0,24000000.0,13743212.0,84.0,0,0,1,0,0,1,0,0,0
2000,6.9,23000.0,20000000.0,22428990.0,126.0,0,0,1,0,0,0,0,1,0
2000,7.9,51000.0,1500000.0,12413888.0,114.0,0,0,1,0,0,0,1,0,0
2000,7.0,7300.0,1000000.0,2019121.0,94.0,0,0,1,0,0,1,0,0,0
2000,4.7,4400.0,24000000.0,5280035.0,105.0,0,1,0,0,0,0,0,1,0
2000,6.8,9400.0,1000000.0,1666028.0,110.0,0,0,1,0,0,0,0,1,0
2000,5.8,3600.0,20000000.0,313768.0,86.0,0,0,1,0,0,1,0,0,0
2000,5.9,15000.0,24000000.0,12591270.0,90.0,0,0,1,0,0,0,0,1,0
2000,6.5,6900.0,8500000.0,270745.0,105.0,0,0,1,0,0,0,0,1,0
2000,7.0,20000.0,6000000.0,35547761.0,95.0,1,0,0,0,0,1,0,0,0
2000,6.1,9200.0,21000000.0,6620242.0,112.0,0,0,1,0,0,1,0,0,0
2000,5.9,9100.0,16000000.0,321279.0,114.0,0,0,1,0,0,0,1,0,0
2000,5.0,9900.0,63000000.0,10890222.0,105.0,0,0,1,0,0,1,0,0,0
2000,6.6,13000.0,3600000.0,43805.0,94.0,0,0,1,0,0,0,1,0,0
2000,5.1,14000.0,65000000.0,40443010.0,107.0,0,0,1,0,0,0,1,0,0
2000,6.2,15000.0,20000000.0,1322763.0,100.0,0,0,1,0,0,0,0,1,0
2000,6.8,21000.0,20000000.0,9206279.0,105.0,0,0,1,0,0,1,0,0,0
2000,6.9,5000.0,20000000.0,254380.0,87.0,0,0,1,0,0,0,0,1,0
2000,6.7,13000.0,20000000.0,30915.0,103.0,0,0,1,0,0,0,1,0,0
2000,6.7,38000.0,25000000.0,29934477.0,94.0,1,0,0,0,0,1,0,0,0
2000,5.7,20000.0,35000000.0,53425292.0,106.0,0,1,0,0,0,0,0,1,0
2000,7.3,9200.0,20000000.0,9719848.0,114.0,0,1,0,0,0,1,0,0,0
2000,7.1,22000.0,10000000.0,15250594.0,114.0,0,0,0,0,0,0,1,0,0
2000,6.5,5200.0,20000000.0,1400.0,103.0,0,0,1,0,0,1,0,0,0
2000,6.2,33000.0,35000000.0,29364989.0,110.0,0,0,1,0,0,1,0,0,0
2000,5.6,3700.0,14000000.0,3169930.0,112.0,0,1,0,0,0,1,0,0,0
2000,5.2,8300.0,15000000.0,10873148.0,96.0,0,1,0,0,0,0,0,1,0
2000,5.9,21000.0,8000000.0,105983.0,122.0,0,0,1,0,0,0,0,1,0
2000,5.6,9100.0,60000000.0,14145677.0,105.0,0,0,1,0,0,1,0,0,0
2000,5.1,3700.0,3000000.0,40361.0,98.0,0,0,1,0,0,1,0,0,0
2000,7.4,21000.0,20000000.0,14596148.0,106.0,0,0,1,0,0,1,0,0,0
2000,7.1,6100.0,8000000.0,3033646.0,121.0,0,0,1,0,0,0,0,1,0
2000,5.8,2200.0,1000000.0,13276.0,82.0,0,0,1,1,0,0,0,0,0
2000,4.8,11000.0,50000000.0,31355910.0,97.0,0,0,1,0,0,0,0,1,0
2000,5.9,4200.0,15000000.0,5753678.0,130.0,0,0,1,0,0,0,0,1,0
2000,6.8,2900.0,20000000.0,1111273.0,111.0,0,0,1,0,0,1,0,0,0
2000,5.1,1500.0,20000000.0,6831.0,93.0,0,0,1,0,0,0,1,0,0
2000,7.4,4400.0,20000000.0,19739822.5,83.0,0,0,0,0,0,0,0,1,0
2000,4.7,11000.0,25000000.0,24362772.0,108.0,0,1,0,0,0,1,0,0,0
2000,5.7,7000.0,14000000.0,3284444.0,101.0,0,0,1,0,0,1,0,0,0
2000,7.3,4200.0,20000000.0,512451.0,118.0,0,1,0,0,0,1,0,0,0
2001,7.6,685000.0,125000000.0,1006968171.0,152.0,1,0,0,0,1,0,0,0,0
2001,6.8,362000.0,38000000.0,207305509.0,106.0,0,1,0,1,0,0,0,0,0
2001,8.8,1700000.0,93000000.0,897690072.0,178.0,0,1,0,1,0,0,0,0,0
2001,6.3,195000.0,18000000.0,141774679.0,96.0,0,1,0,0,0,1,0,0,0
2001,7.9,331000.0,15000000.0,20263646.0,147.0,0,0,1,0,0,0,0,1,0
2001,8.0,755000.0,6000000.0,6981586.0,113.0,0,0,1,0,0,0,0,1,0
2001,5.7,100000.0,15000000.0,66468985.0,89.0,0,0,1,0,0,1,0,0,0
2001,5.3,152000.0,45000000.0,141220678.0,83.0,0,0,1,0,0,1,0,0,0
2001,7.7,531000.0,85000000.0,450717150.0,116.0,0,1,0,0,0,0,1,0,0
2001,7.7,372000.0,92000000.0,172989651.0,144.0,0,0,1,0,0,0,0,1,0
2001,6.4,307000.0,98000000.0,443280904.0,130.0,0,1,0,1,0,0,0,0,0
2001,6.2,317000.0,140000000.0,449220945.0,183.0,0,1,0,1,0,0,0,0,0
2001,7.6,273000.0,21000000.0,71444482.0,110.0,0,0,1,0,0,1,0,0,0
2001,8.3,717000.0,10000000.0,173997108.0,122.0,0,0,1,0,0,1,0,0,0
2001,7.7,403000.0,45000000.0,104876233.0,122.0,0,0,1,0,0,0,1,0,0
2001,7.2,295000.0,100000000.0,235926552.0,146.0,0,1,0,0,0,0,0,1,0
2001,7.3,115000.0,7000000.0,8764007.0,111.0,0,0,1,0,0,1,0,0,0
2001,7.1,98000.0,3000000.0,23182223.0,100.0,0,0,1,0,0,1,0,0,0
2001,6.9,176000.0,65000000.0,117487473.0,132.0,0,1,0,1,0,0,0,0,0
2001,6.8,261000.0,87000000.0,351692268.0,131.0,0,0,1,0,0,0,1,0,0
2001,7.6,271000.0,50000000.0,184935320.0,127.0,0,1,0,0,0,0,0,1,0
2001,5.7,213000.0,100000000.0,362211740.0,119.0,0,1,0,1,0,0,0,0,0
2001,7.6,346000.0,17000000.0,209947037.0,104.0,0,1,0,0,0,0,0,0,1
2001,6.0,53000.0,17700000.0,30987695.0,91.0,0,1,0,0,1,0,0,0,0
2001,6.4,111000.0,48000000.0,85498534.0,112.0,0,1,0,1,0,0,0,0,0
2001,5.1,15000.0,34000000.0,19772447.0,104.0,0,1,0,0,0,1,0,0,0
2001,6.6,55000.0,5000000.0,295206.0,97.0,0,0,1,0,0,1,0,0,0
2001,5.9,129000.0,40000000.0,141069860.0,114.0,0,1,0,0,0,1,0,0,0
2001,6.5,251000.0,28000000.0,60780981.0,90.0,0,1,0,0,0,1,0,0,0
2001,5.9,301000.0,93000000.0,368780809.0,92.0,0,1,0,1,0,0,0,0,0
2001,7.6,249000.0,68000000.0,96976270.0,131.0,0,0,1,0,0,0,0,1,0
2001,7.2,82000.0,19800000.0,87754044.0,131.0,0,0,1,0,0,1,0,0,0
2001,6.5,179000.0,102000000.0,147080413.0,99.0,0,0,1,1,0,0,0,0,0
2001,6.2,115000.0,10000000.0,59371303.0,90.0,0,0,1,0,0,0,0,0,1
2001,6.4,29000.0,32000000.0,44102389.0,106.0,0,0,1,0,0,0,0,1,0
2001,6.1,122000.0,80000000.0,98376292.0,101.0,0,1,0,0,0,1,0,0,0
2001,6.1,55000.0,42000000.0,35402320.0,116.0,0,0,1,0,0,0,0,1,0
2001,7.0,84000.0,4000000.0,45011434.0,111.0,0,0,0,0,0,0,0,1,0
2001,5.5,111000.0,35000000.0,147934180.0,88.0,1,0,0,1,0,0,0,0,0
2001,6.4,100000.0,40000000.0,91753202.0,106.0,0,1,0,1,0,0,0,0,0
2001,6.7,232000.0,25000000.0,281995610.0,97.0,0,0,1,0,0,1,0,0,0
2001,7.6,145000.0,22000000.0,97818139.0,132.0,0,1,0,0,0,0,0,1,0
2001,7.0,75000.0,72000000.0,27642707.0,131.0,0,0,1,1,0,0,0,0,0
2001,7.5,59000.0,20000000.0,6766381.0,131.0,0,0,1,0,0,0,0,1,0
2001,7.1,149000.0,115000000.0,143049560.0,126.0,0,0,1,1,0,0,0,0,0
2001,5.8,201000.0,115000000.0,274703340.0,100.0,0,1,0,1,0,0,0,0,0
2001,6.4,244000.0,30000000.0,287553595.0,108.0,0,0,1,0,0,1,0,0,0
2001,7.2,79000.0,11000000.0,17423030.0,100.0,0,0,1,0,0,0,1,0,0
2001,6.4,79000.0,60000000.0,105178561.0,104.0,0,0,1,0,0,0,0,1,0
2001,6.6,205000.0,90000000.0,347325802.0,90.0,0,1,0,1,0,0,0,0,0
2001,6.2,59000.0,13000000.0,131706809.0,112.0,0,1,0,0,0,0,0,1,0
2001,5.6,25000.0,75000000.0,54249294.0,89.0,0,1,0,0,0,0,1,0,0
2001,4.8,58000.0,47000000.0,85191134.0,84.0,0,1,0,0,0,1,0,0,0
2001,6.3,55000.0,20000000.0,31283740.0,93.0,0,0,1,0,0,1,0,0,0
2001,6.6,66000.0,23000000.0,36642838.0,97.0,0,0,1,1,0,0,0,0,0
2001,6.0,45000.0,62000000.0,18720175.0,125.0,0,0,1,1,0,0,0,0,0
2001,6.8,124000.0,68000000.0,114252154.0,124.0,0,0,1,1,0,0,0,0,0
2001,4.4,52000.0,11000000.0,17077882.0,92.0,0,0,1,1,0,0,0,0,0
2001,6.8,150000.0,22000000.0,33788161.0,104.0,0,0,1,0,0,1,0,0,0
2001,6.1,105000.0,57000000.0,147845033.0,123.0,0,0,1,0,1,0,0,0,0
2001,6.8,149000.0,35000000.0,74558115.0,122.0,0,0,1,0,0,0,0,0,1
2001,4.8,24000.0,21150000.0,39438674.0,95.0,1,0,0,1,0,0,0,0,0
2001,6.5,34000.0,39000000.0,28510652.0,109.0,0,0,1,1,0,0,0,0,0
2001,6.9,106000.0,28000000.0,77516304.0,90.0,0,1,0,0,0,1,0,0,0
